publication_id,publication_type,is_included,is_itaukei_associated,linked_provinces,used_non_provincial_flag,used_unsure_flag,verification_state,notes
matakiviti_blacktip_life_history_2026,Preprint,False,True,,False,False,,dropped: preprint excluded from all C2 counts
matatolu_ar_vr_2021,Book Chapter,True,True,,False,False,,
gupta_matatolu_soundscapes_2025,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
piirman_pratt_matatolu_home_screen_2025,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
mateiviti_tulavu_identity_relationship_2017,Book,True,True,Fiji - no province specified,True,False,verified,
mateiviti_tulavu_theologising_solesolevaki_2022,Book Chapter,True,True,,False,False,,
mateiviti_tulavu_sautu_wellbeing_2023,Journal Article,True,True,Fiji - no province specified,True,False,verified,
mateiviti_tulavu_sautu_obsa_2023,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
mateiwai_rethinking_vakanomodi_2016,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nabobo_baba_teacher_education_new_times_2007,Book Chapter,True,True,,False,False,,
nabobo_baba_global_local_intersections_2008,Book Chapter,True,True,,False,False,,
nabobo_baba_life_learning_vugalei_2008,Book Chapter,True,True,Tailevu,False,False,verified,
nabobo_baba_esd_life_learning_2010,Book Chapter,True,True,Fiji - no province specified,True,False,verified,
nabobo_baba_epistemological_sustainable_2010,Book Chapter,True,True,Fiji - no province specified,True,False,verified,
nabobo_baba_rethinking_e_education_2014,Book Chapter,True,True,,False,False,,
dorovolomo_rafiq_nabobo_postgraduate_2021,Journal Article,True,True,,False,False,,
chand_karan_mapuru_nabobo_police_2024,Journal Article,True,True,Fiji - no province specified,True,False,verified,
nabobo_baba_place_to_sit_vugalei_2006,Conference Paper,False,True,Tailevu,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
nabobo_deo_mixed_mode_2003,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
coxon_tolley_fua_nabobo_swaps_2011,Report,True,True,,False,False,,
naica_ferreira_freshwater_kalabu_2016,Journal Article,True,True,Naitasiri,False,False,verified,
ferreira_matos_naca_winston_2016,Book Chapter,True,True,Fiji - no province specified,True,False,verified,
naca_ethics_food_biodiversity_2018,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
naduva_reporting_csa_fiji_2023,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
naikatini_interspecific_2022,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naikatini_avian_diversity_2022,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naikatini_elevational_2024,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
andersen_honeyeaters_2014,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
titoko_bird_richness_suva_2019,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
naikatini_sovi_basin_2017,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
petit_bat_pollination_2022,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nailatikau_rabuka_peacemaking_2024,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
nailatikau_foreign_policy_white_paper_2024,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
nailatikau_trump_tariffs_2025,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
nailatikau_patriarchal_bargain_2025,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
nailatikau_pacific_youth_climate_justice_2026,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
naisilisili_community_parenting_cuu_2012,Book Chapter,True,True,Macuata,False,False,verified,
naisilisili_iluvatu_decolonising_framework_2015,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
tarabe_naisilisili_decolonizing_fiji_2007,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
naisilisili_balawaviriki_access_equity_2009,Unpublished,False,True,,False,False,,dropped: publication type 'Unpublished' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
dakuidreketi_naisilisili_indigenous_science_2013,Unpublished,False,True,,False,False,,dropped: publication type 'Unpublished' not in C2 include-set
narawa_fiji_ircr_2024,Book Chapter,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
narawa_family_law_parental_maintenance_2010,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
narawa_traditional_dispute_resolution_fiji_family_courts_2011,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
narawa_lonely_learner_2022,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
narawa_fijian_constitutionalism_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
narawa_pacific_law_students_nz_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
narawa_fault_fairness_acc_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
narawa_whose_law_legal_pluralism_2026,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
sobey_werner_thomson_water_security_2026,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
metherall_tropical_cyclones_tree_cover_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nasaroa_kalougata_2015,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nasaroa_vakatagi_2016,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
navila_unique_intergenerational_2014,Book Chapter,True,True,Ra; Naitasiri; Namosi; Nadroga/Navosa,False,False,verified,
nawaqalia_vanua_framework_2025,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
nayacakalou_land_tenure_tonga_1959,Journal Article,True,True,,False,False,,
nayacakalou_problems_development_fiji_1959,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
nayacakalou_village_life_1959,Other,False,True,,False,False,verified,dropped: publication type 'Other' not in C2 include-set; verified Fiji rows exist but no province recorded
nayacakalou_land_tenure_samoa_1960,Journal Article,True,True,,False,False,,
nayacakalou_urban_fijians_1963,Book Chapter,True,True,Rewa,False,False,verified,
nayacakalou_manipulating_system_1971,Book Chapter,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
nayacakalou_leadership_fiji_1975,Book,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
nayacakalou_tradition_change_1978,Book,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
nayacakalou_review_gifford_milner_1953,Other,False,True,,False,False,verified,dropped: publication type 'Other' not in C2 include-set; verified Fiji rows exist but no province recorded
nayacakalou_traditional_authority_1961,Unpublished,False,True,,False,False,verified,dropped: publication type 'Unpublished' not in C2 include-set; verified Fiji rows exist but no province recorded
nayacakalou_leadership_economic_development_1964,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
nayacakalou_bifurcation_lineages_1965,Conference Paper,False,True,,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set; verified Fiji rows exist but no province recorded
nayacalevu_upr_nhri_pacific_2019,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
nayacalevu_dream_on_2018,Book,True,True,,False,False,,
mcgaughey_significance_upr_2024,Book Chapter,True,True,,False,False,,
nayacalevu_legal_foundations_atrocity_2026,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
oli_acting_climate_crisis_2025,Journal Article,True,True,,False,False,,
maua_digital_health_pacific_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
gordon_strachan_lancet_sids_2026,Journal Article,True,True,,False,False,,
oli_climate_toll_dengue_2014,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
oli_dengue_climate_risks_2015,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
oli_resisting_powerful_2022,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
oli_playing_hard_to_get_2020,Book Chapter,True,True,,False,False,,
kumar_early_human_settlement_fiji_2003,Report,True,True,Lomaiviti,False,False,verified,
kumar_earliest_known_humans_fiji_2004,Journal Article,True,True,Lomaiviti,False,False,verified,
tuiwawa_vegetation_monitoring_fiji_2008,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
osborne_habitat_selection_fiji_tree_frog_2008,Journal Article,True,True,Naitasiri,False,False,verified,
osborne_bolos_journey_2011,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
chand_antibacterial_antifungal_essential_oils_2017,Journal Article,True,True,,False,False,,
morrison_cornufer_vitiensis_iucn_2019,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
raturi_eportfolio_multidimensional_tool_2021,Book Chapter,True,True,,False,False,,
luedtke_ongoing_declines_amphibians_2023,Journal Article,True,True,,False,False,,
diarra_actinomycetes_fijian_ant_plant_2023,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
diarra_actinomycetes_hymenopteran_insects_2024,Journal Article,True,True,,False,False,,
lata_coconut_production_fiji_2025,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
siro_coral_actinobacteria_fiji_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
siro_antimicrobial_marine_actinobacteria_fiji_2026,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
raiula_teaching_qualification_2022,Journal Article,True,True,Fiji - no province specified,True,False,verified,
raiula_quality_instruction_2023,Journal Article,True,True,Fiji - no province specified,True,False,verified,
qabale_teacher_talk_fiacs_2025,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
qabale_post_covid_religious_technology_2025,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
qabale_blended_learning_readiness_2026,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
qalo_small_business_mucunabitu_1997,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
qalo_vakasamataki_vakasama_2008,Book,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
huffer_qalo_thinking_upside_down_2004,Journal Article,True,True,,False,False,,
qalo_social_entrepreneurship_cooperatives_2011,Journal Article,True,True,Naitasiri; Lau; Ba; Rewa,False,False,verified,
qalo_malaysian_secondary_cooperatives_2008,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
qalo_msg_information_sharing_2011,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
qalubau_safeguarding_traditional_knowledge_2016,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
drucza_learmonth_qasenivalu_srhr_fiji_2026,Other,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Other' not in C2 include-set
qionivoka_fijian_traditional_healing_1998,Master's Thesis,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
raisele_reconstructing_social_capital_2021,Journal Article,True,True,Fiji - no province specified,True,False,verified,
raisele_building_resilience_covid_2021,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
raisele_rethinking_food_security_2022,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
craney_raisele_gatekeeping_pacific_youth_2026,Journal Article,True,False,Fiji - no province specified,True,False,verified,
raiula_mkt_primary_teachers_2018,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
raiula_reflective_practice_2018,Journal Article,True,True,Fiji - no province specified,True,False,verified,
raiula_reflective_thinking_2022,Journal Article,True,True,Fiji - no province specified,True,False,verified,
alasa_raiula_inclusive_education_2022,Journal Article,True,True,Fiji - no province specified,True,False,verified,
mandal_alam_baba_raiula_urbanization_2020,Journal Article,True,True,,False,False,,
prasad_raiula_alasa_multicultural_technology_2024,Journal Article,True,True,Fiji - no province specified,True,False,verified,
raiyawa_tapueluelu_dont_be_intimidated_2001,Other,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Other' not in C2 include-set
nunn_measuring_peripherality_2019,Journal Article,True,False,Bua,False,False,verified,
clarke_law_custom_kubulau_2010,Journal Article,True,False,Bua,False,False,verified,
weeks_adaptive_comanagement_kubulau_2013,Journal Article,True,False,Bua,False,False,verified,
pearson_local_indigenous_knowledge_bua_2020,PhD Thesis,True,False,Bua,False,False,verified,
flynn_quilty_khan_ramacake_victim_blame_2026,Journal Article,True,True,Rewa; Macuata; Ba,False,False,verified,
chief_ramacake_eportfolio_social_work_2026,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
ramacake_know_grow_show_portfolio_2025,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
ramacake_fijian_social_work_practice_2010,Journal Article,True,True,Fiji - no province specified,True,False,verified,
ramacake_models_lovo_veiqaravi_2007,Other,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Other' not in C2 include-set
ramacake_fieldwork_reflection_2023,Journal Article,True,True,Fiji - no province specified,True,False,verified,
ramacake_lawakeli_policing_wellbeing_2025,Journal Article,True,True,Fiji - no province specified,True,False,verified,
pearson_gender_mangrove_bua_2019,Journal Article,True,False,Bua,False,False,verified,
rarokolutu_multi_hazard_researchers_meeting_2023,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
rarokolutu_kava_climate_vanua_levu_2024,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
mangubhai_mud_crab_value_chain_2024,Journal Article,True,False,Bua,False,False,verified,
mangubhai_mud_crab_value_chain_2017,Report,True,False,Bua,False,False,verified,
nand_preliminary_mud_crab_bua_2016,Report,True,False,Bua,False,False,verified,
nand_western_bua_resilience_2013,Report,True,True,Bua,False,False,verified,
mangubhai_sea_cucumber_value_chain_2016,Report,True,True,Bua,False,False,verified,
ratu_social_behavioural_risk_2023,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
copeland_nainoca_meo_ratuniata_brackish_rewa_2013,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
bogiva_leadership_qoliqoli_2007,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
tamata_flmma_ucunivanua_2007,Report,True,False,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
korovulavula_tavua_plan_2007,Report,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
vakamacawai_ratuva_vunibola_diabetes_2024,Journal Article,True,True,,False,False,,
kasami_abused_men_pha_2008,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
ravuiwasa_effects_irradiation_2009,Journal Article,True,True,,False,False,,
rai_ravuiwasa_honey_bee_2019,Journal Article,True,True,Fiji - no province specified,True,False,verified,
shah_green_iguanas_threat_man_2020,Journal Article,True,True,Cakaudrove; Lomaiviti,False,False,verified,
dayal_ravuiwasa_mangrove_degradation_2022,Book Chapter,True,True,,False,False,,
meo_smallness_solidarity_1991,Journal Article,True,True,,False,False,,
meo_pioneering_pacific_theology_1996,Journal Article,True,True,,False,False,,
meo_gems_pacific_1996,Journal Article,True,True,,False,False,,
meo_globalization_faith_culture_2000,Journal Article,True,True,,False,False,,
meo_contextual_theology_2002,Journal Article,True,True,,False,False,,
meo_fijian_bible_study_year_a_2023,Book,True,True,,False,False,,
meo_fijian_bible_study_year_b_2024,Book,True,True,,False,False,,
meo_fijian_bible_study_year_c_2024,Book,True,True,,False,False,,
aalbersberg_community_based_conservation_fiji_2005,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
meo_ecological_effectiveness_community_management_2012,Conference Paper,False,True,Fiji - no province specified,True,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
meo_marine_tenure_sea_cucumber_2012,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
meo_allen_erdmann_coral_reef_fish_lau_2021,Book Chapter,True,True,Lau,False,False,verified,
meo_rapid_biological_assessment_lau_2021,Report,True,True,Lau,False,False,verified,
tuvuki_waqa_sewabu_social_work_disasters_2025,Book Chapter,True,True,,False,False,,
meo_sewabu_carm_rural_nsw_conference_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
gibson_beyond_air_conditioned_2022,Journal Article,True,True,Fiji - no province specified,True,False,verified,
hutchison_resetting_tourism_2021,Journal Article,True,True,,False,False,,
movono_comley_balawa_baseline_2007,Report,True,True,Ba,False,False,verified,
kikau_wisdom_fiji_1981,Book,True,True,Fiji - no province specified,True,False,verified,
nabalarua_pathways_political_participation_2002,Report,True,True,Tailevu,False,False,verified,
nayacakalou_tradition_1956,Master's Thesis,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
copeland_nainoca_meo_ratuniata_brackish_rewa_2013,Report,True,True,,False,False,,
nainoca_waqairagata_coral_reef_resilience_gdc_2024,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
nainoca_waimanu_catchment_1998,Master's Thesis,True,True,Naitasiri,False,False,verified,
nainoca_vakaviti_community_environmental_management_2009,Book Chapter,True,True,,False,False,,
nainoca_traditional_indigenous_knowledge_forum_2009,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
nainoca_coastal_adaptation_blue_economy_2025,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set
hay_nakalevu_pacific_climate_resource_book_2003,Book,True,True,,False,False,,
nakalevu_hunter_calliandra_provenance_1997,Report,True,True,,False,False,,
nakalevu_cva_guide_2006,Report,True,True,,False,False,,
nakalevu_community_level_adaptation_pacific_2006,Report,True,True,,False,False,,
namudu_pickering_rapid_survey_2006,Journal Article,True,True,,False,False,,legacy Tagged Fiji? = Yes but no Research Geography row
pickering_mate_namudu_lasi_train_trainers_2003,Report,True,True,,False,False,,
sobey_werner_thomson_water_security_2026,Other,False,True,,False,False,,dropped: publication type 'Other' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
navakamocea_nauru_nsds_2009,Report,True,True,,False,False,,
rafai_qalo_qiolevu_radua_stephens_becoming_educators_2021,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
lingam_qalo_qiolevu_rafai_demystifying_research_2022,Journal Article,True,True,,False,False,verified,verified Fiji rows exist but no province recorded
lingam_sharma_qalo_qiolevu_italitali_2017,Conference Paper,False,True,,False,False,,dropped: publication type 'Conference Paper' not in C2 include-set; legacy Tagged Fiji? = Yes but no Research Geography row
gabber_zooming_field_methods_2023,Journal Article,True,False,Bua,False,False,verified,
harlow_abundance_fijian_iguana_2001,Journal Article,True,True,Bua,False,False,verified,
martin_climate_stressors_yadua_2018,Journal Article,True,False,Bua,False,False,verified,
singh_politeness_bua_fiji_hindi_2024,Journal Article,True,False,Bua,False,False,verified,
adams_social_acceptability_mpa_2011,Journal Article,True,False,Bua,False,False,verified,
thomas_cyclone_winston_mud_crab_2019,Journal Article,True,False,Bua,False,False,verified,
martin_last_millennium_yadua_2019,Journal Article,True,True,Bua,False,False,verified,
delevaux_linked_land_sea_kubulau_2018,Journal Article,True,False,Bua,False,False,verified,
andersson_tunivanua_cyclone_winston_2020,Journal Article,True,False,Bua,False,False,verified,
morrison_fiji_herpetofauna_2005,Journal Article,True,False,Bua; Cakaudrove; Lau,False,False,verified,
mills_adaptive_spatial_planning_2015,Journal Article,True,False,Bua,False,False,verified,
tulloch_data_resolution_reserves_2017,Journal Article,True,False,Bua,False,False,verified,
barrett_biomass_hotspot_namena_2019,Journal Article,True,False,Bua,False,False,verified,
morrison_spatial_ecology_iguana_2013,Journal Article,True,True,Bua,False,False,verified,
dayal_wind_resource_fiji_2021,Journal Article,True,False,Bua,False,False,verified,
tulloch_habitat_uncertainty_reserve_2013,Journal Article,True,False,Bua,False,False,verified,
goetze_artisanal_fishing_depth_2011,Journal Article,True,False,Bua,False,False,verified,
jenkins_freshwater_fish_vanua_levu_2011,Journal Article,True,False,Bua; Macuata,False,False,verified,
nair_wind_nasawana_2021,Journal Article,True,False,Bua,False,False,verified,
piggott_mckellar_climate_relocation_2019,Journal Article,True,True,Bua; Cakaudrove,False,False,verified,
gurney_equitable_mpa_design_2015,Journal Article,True,False,Bua,False,False,verified,
price_benthic_fish_winston_2021,Journal Article,True,False,Bua; Lomaiviti,False,False,verified,
ross_sheppard_kutau_bao_obsidian_2013,Journal Article,True,True,Macuata,False,False,verified,
delevaux_data_tools_ridge_to_reef_2017,PhD Thesis,True,False,Bua,False,False,verified,
chand_study_information_communication_technology_2025,Journal Article,True,False,Ba,False,False,verified,
henrich_fairness_without_punishment_behavioral_2014,Book Chapter,True,False,Ba,False,False,verified,
chand_perceived_causes_students_poor_2021,Journal Article,True,False,Ba,False,False,verified,
james_soccer_history_1980_1989_2019,Journal Article,True,False,Ba,False,False,verified,
byrne_enhancing_access_safe_drinking_2021,Journal Article,True,False,Ba,False,False,verified,
king_local_isotopic_ecologies_matter_2026,Journal Article,True,False,Ba,False,False,verified,
allwood_management_fruit_flies_pacific_1997,Conference Paper,False,False,Ba,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
lee_new_species_genus_acartia_2019,Journal Article,True,False,Ba,False,False,verified,
yeo_flooding_findings_100_year_2007,Journal Article,True,False,Ba,False,False,verified,
sroypetch_host_backpacker_perceptions_environmental_2018,Journal Article,True,False,Ba,False,False,verified,
gardner_new_noteworthy_plants_1997,Journal Article,True,False,Ba,False,False,verified,
ward_coexistence_habitat_patterns_assembly_2007,Journal Article,True,False,Ba,False,False,verified,
anonymous_abstracts_combined_annual_scientific_1995,Journal Article,True,False,Ba,False,False,verified,
kumari_does_land_lease_tenure_2016,Journal Article,True,False,Ba,False,False,verified,
james_indigenous_masculinity_tourism_as_2025,Journal Article,True,False,Ba,False,False,verified,
metherall_characterisation_ph_variations_along_2021,Journal Article,True,True,Ba,False,False,verified,
ghani_analysis_heavy_metal_accumulation_2020,Journal Article,True,False,Ba,False,False,verified,
naidu_physico_chemical_biological_properties_2021,Journal Article,True,False,Ba,False,False,verified,
yila_role_social_capital_post_2013,Book Chapter,True,False,Ba,False,False,verified,
al_nabhani_temporal_assessment_microplastics_distribution_2022,Journal Article,True,False,Ba,False,False,verified,
ahsan_impact_pre_competition_aerobic_2023,Journal Article,True,False,Ba,False,False,verified,
robb_changing_role_nearshore_marine_2014,Journal Article,True,False,Ba,False,False,verified,
pizam_perceptions_tourism_employees_their_1994,Journal Article,True,False,Ba,False,False,verified,
getahun_hepatitis_outbreak_ba_subdivision_2015,Journal Article,True,True,Ba,False,False,verified,
murphy_examination_tourists_willingness_pay_2018,Journal Article,True,False,Ba,False,False,verified,
irvine_participatory_approach_understanding_impact_2021,Book Chapter,True,False,Ba,False,False,verified,
devi_detection_campylobacter_human_faecal_2014,Journal Article,True,False,Ba,False,False,verified,
mcaneney_stationarity_major_flood_frequencies_2017,Journal Article,True,False,Ba,False,False,verified,
king_social_impacts_tourism_host_1993,Journal Article,True,False,Ba,False,False,verified,
chand_world_bank_case_suva_1989,Journal Article,True,False,Ba,False,False,verified,
scanlon_conservation_status_bats_2014,Journal Article,True,False,Ba; Cakaudrove,False,False,verified,
withrow_wong_factors_associated_perceived_health_2021,Journal Article,True,False,Ba,False,False,verified,
bennett_embodying_resilience_narrating_gendered_2021,Book Chapter,True,False,Ba,False,False,verified,
morrison_investigating_shellfish_deposition_landscape_2008,Conference Paper,False,False,Ba,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
morrison_archaeological_sedimentological_data_indicate_2018,Journal Article,True,False,Ba,False,False,verified,
rohit_prasad_do_they_like_geography_2025,Journal Article,True,False,Ba,False,False,verified,
singh_benthic_resource_baseline_mapping_2021,Journal Article,True,False,Ba,False,False,verified,
charan_feasibility_analysis_design_pv_2014,Conference Paper,False,False,Ba,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
james_nature_law_islands_meaning_2024,Journal Article,True,False,Ba,False,False,verified,
chen_spectral_discrimination_pumice_rafts_2022,Journal Article,True,False,Ba,False,False,verified,
vukialau_taoi_differential_effects_pre_cipitation_2023,Journal Article,True,True,Ba,False,False,verified,
stephens_location_based_environmental_factors_2018,Journal Article,True,False,Ba,False,False,verified,
gordon_first_photographic_evidence_oceanic_2022,Journal Article,True,False,Ba; Rewa,False,False,verified,
lawson_predicting_climate_change_impacts_2023,Journal Article,True,False,Ba,False,False,verified,
mohammed_ecology_distribution_soft_sediment_2008,Journal Article,True,False,Ba; Kadavu; Rewa,False,False,verified,
terry_climatological_aspects_south_pacific_2010,Journal Article,True,False,Ba,False,False,verified,
setterfield_tavua_caldera_complex_shoshonitic_1991,Journal Article,True,False,Ba,False,False,verified,
duncan_managing_multifunctional_landscapes_local_2020,Journal Article,True,False,Ba,False,False,verified,
kumar_primary_health_care_workers_2022,Journal Article,True,False,Ba,False,False,verified,
vierus_discovery_multispecies_shark_aggregation_2018,Journal Article,True,False,Ba,False,False,verified,
prasad_decarbonising_island_kitchens_assessing_2025,Journal Article,True,False,Ba,False,False,verified,
varea_qi_no_tu_i_2022,Journal Article,True,False,Ba,False,False,verified,
tent_miegunyah_bark_huts_grand_2020,Journal Article,True,False,Ba,False,False,verified,
rashni_leech_breach_first_record_2024,Journal Article,True,False,Ba,False,False,verified,
chandra_deconstructing_vulnerability_adaptation_coastal_2016,Journal Article,True,False,Ba,False,False,verified,
gravelle_vulnerability_assessment_sea_level_2008,Journal Article,True,False,Ba,False,False,verified,
neef_climate_adaptation_strategies_role_2018,Journal Article,True,False,Ba,False,False,verified,
bowell_turbine_design_helps_power_1995,Journal Article,True,False,Ba,False,False,verified,
nahar_fishermen_s_expert_views_2017,Conference Paper,False,False,Ba; Ra,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
maharaj_perception_health_care_workers_2022,Journal Article,True,False,Ba,False,False,verified,
shandil_micropropagation_breadfruit_altilis_enhanced_2015,Conference Paper,False,False,Ba,False,False,verified,dropped: publication type 'Conference Paper' not in C2 include-set
reeves_high_prevalence_rheumatic_heart_2011,Journal Article,True,False,Ba,False,False,verified,
gurjar_landcover_classification_change_detection_2026,Journal Article,True,False,Ba,False,False,verified,
